date,horizon,rate,std
2001-10-19,4,3.0181082417113974,0.18816554035158783
2001-10-19,5,3.2268790579038287,0.16536366865084526
2001-10-19,6,3.432762685201567,0.14329227027655142
2001-10-19,7,3.6351817243189615,0.12222128187438451
2001-10-19,8,3.8335587759703604,0.10254467167164885
2001-10-19,9,4.027316440870109,0.08487702117019578
2001-10-19,10,4.215877319732556,0.0702382952523265
2001-10-19,11,4.398664013272049,0.06034238647292583
2001-10-19,12,4.575099122202935,0.05758156545465818
2001-10-19,13,4.744605247239561,0.06284545232144297
2001-10-19,14,4.906604989096272,0.07330254927635156
2001-10-19,15,5.060520948487421,0.08606099601629667
2001-10-19,16,5.205789874677728,0.0996147960725551
2001-10-19,17,5.342004771241672,0.11319743330540151
2001-10-19,18,5.469009485250323,0.1263971022437099
2001-10-19,19,5.586844566421711,0.1389874219776966
2001-10-19,20,5.6956980939177475,0.15084693867197435
2001-10-19,21,5.795870551958746,0.16191767226604287
2001-10-19,22,5.887749284380396,0.17218221162278344
2001-10-19,23,5.97178961292963,0.18165029043875158
2001-10-19,24,6.048500675789834,0.19035051582036244
2001-10-19,25,6.11843466472408,0.1983250473535859
2001-10-19,26,6.182178545858996,0.20562604385024363
2001-10-19,27,6.240347620226313,0.21231321227468916
2001-10-19,28,6.293580464139082,0.21845206897910724
2001-10-19,29,6.34253491635051,0.22411267658111073
2001-10-19,30,6.38788486775428,0.2293687082235719
2002-05-17,1,2.5405227554347185,0.2177660672053235
2002-05-17,2,2.7857766869438367,0.19642033519485289
2002-05-17,3,3.0297067470803367,0.17525297505221119
2002-05-17,4,3.2716511104621357,0.15436687181265665
2002-05-17,5,3.5109479517071507,0.13388894488958095
2002-05-17,6,3.746935445433303,0.11398760975485214
2002-05-17,7,3.978951766258513,0.09490749706727943
2002-05-17,8,4.206335088800699,0.07704435989732036
2002-05-17,9,4.4284235876777815,0.061122810610685474
2002-05-17,10,4.644555437507679,0.048607612911329895
2002-05-17,11,4.854068812908313,0.04201911969269636
2002-05-17,12,5.056301888497599,0.043205951484073205
2002-05-17,13,5.2505928388934615,0.05118066218611227
2002-05-17,14,5.4362798387138165,0.06282428434625868
2002-05-17,15,5.612701062576587,0.07580419279164716
2002-05-17,16,5.779210902421032,0.08902774620986352
2002-05-17,17,5.935342851669262,0.101964085338039
2002-05-17,18,6.080917925042945,0.11434298339818695
2002-05-17,19,6.215982601353703,0.12602675278825465
2002-05-17,20,6.340752460298783,0.13695039748707966
2002-05-17,21,6.455571922262591,0.1470918778445824
2002-05-17,22,6.560884967673265,0.15645630715449155
2002-05-17,23,6.657213494455898,0.16506696791457554
2002-05-17,24,6.745141085897006,0.17295987798465629
2002-05-17,25,6.825300674065707,0.18018032063061473
2002-05-17,26,6.8983650500282145,0.1867805238767365
2002-05-17,27,6.965039482825445,0.19281804712528236
2002-05-17,28,7.02605592004181,0.1983546228058401
2002-05-17,29,7.082168388214935,0.20345530254872565
2002-05-17,30,7.1341493131327836,0.20818781448764037
2002-12-20,1,1.5713788388060834,0.23161434334410982
2002-12-20,2,1.80288703864319,0.2095422133161091
2002-12-20,3,2.0331455660432214,0.18764480010079834
2002-12-20,4,2.261529688909654,0.16602412954324963
2002-12-20,5,2.487414675145966,0.14480428107028934
2002-12-20,6,2.7101757926556385,0.12414779939041863
2002-12-20,7,2.9291883093421456,0.10428944410805105
2002-12-20,8,3.143827493108967,0.08561020178702583
2002-12-20,9,3.3534686118595816,0.06880053744295889
2002-12-20,10,3.557486933497465,0.05517632000269896
2002-12-20,11,3.7552577259260986,0.04704074786826474
2002-12-20,12,3.9461562570489566,0.04655382987032932
2002-12-20,13,4.1295577947695215,0.052994777234879845
2002-12-20,14,4.304837606991268,0.06370385055532701
2002-12-20,15,4.471370961617674,0.07624179570113913
2002-12-20,16,4.628548434942373,0.08929982271573993
2002-12-20,17,4.775929666652299,0.10223780234607115
2002-12-20,18,4.913345703045759,0.11472136533641387
2002-12-20,19,5.040840417939339,0.1265711430496193
2002-12-20,20,5.158617308448559,0.13769472587291517
2002-12-20,21,5.2670014912502,0.14805214630632252
2002-12-20,22,5.36641206302928,0.15763689291398306
2002-12-20,23,5.457341670930707,0.16646482757965658
2002-12-20,24,5.5403411901852495,0.17456738557485937
2002-12-20,25,5.616008078958161,0.1819872161631982
2002-12-20,26,5.684977420437085,0.1887752768477998
2002-12-20,27,5.747914955493371,0.19498882901875908
2002-12-20,28,5.805511608291205,0.20069001365626418
2002-12-20,29,5.858479144490289,0.20594481334219406
2002-12-20,30,5.907546697779037,0.21082227993634203
2003-06-20,1,1.6064749520208415,0.6063076455697916
2003-06-20,2,1.7631529888743955,0.5538797835405619
2003-06-20,3,1.918985283657957,0.5018089269305821
2003-06-20,4,2.0735490358032864,0.45027527471825374
2003-06-20,5,2.226421444742147,0.3994763053321689
2003-06-20,6,2.377179709906306,0.3496375700068508
2003-06-20,7,2.5254010307275236,0.3010328821767179
2003-06-20,8,2.6706626066375665,0.2540247668220493
2003-06-20,9,2.8125416370681973,0.2091520567575462
2003-06-20,10,2.950615321451178,0.16733340644477526
2003-06-20,11,3.0844608592182756,0.13033546870441917
2003-06-20,12,3.2136554498012524,0.10155564138034141
2003-06-20,13,3.3377762926318715,0.08626238241776091
2003-06-20,14,3.456400587141898,0.08803392901953022
2003-06-20,15,3.5691055327630954,0.10445881376269472
2003-06-20,16,3.6754786892018023,0.1301519895107685
2003-06-20,17,3.7752220333667945,0.1586274025086736
2003-06-20,18,3.868221222291734,0.18696252746264866
2003-06-20,19,3.954505948503527,0.21412710959391215
2003-06-20,20,4.034213932949368,0.23971191067985761
2003-06-20,21,4.107565205169042,0.2635553943105498
2003-06-20,22,4.174843397646867,0.28561749258957203
2003-06-20,23,4.236381919685754,0.30592673918151664
2003-06-20,24,4.292553587668749,0.32455432191967865
2003-06-20,25,4.343762743958235,0.34159983014587086
2003-06-20,26,4.390439194440782,0.3571827509990226
2003-06-20,27,4.433033493234341,0.3714370649613368
2003-06-20,28,4.472013237779242,0.384507636404187
2003-06-20,29,4.507860130435663,0.3965477057086136
2003-06-20,30,4.541067627742012,0.407717090843851
2003-11-28,1,0.7990964739348987,0.2273292601463233
