date,co_num,horizon,rate,std
2013-10-01,67644,8,2.2340102793320527,0.30291550101925985
2013-10-01,67644,9,2.3931936733629025,0.24766819290643172
2013-10-01,67644,10,2.548107599964439,0.19528381143704188
2013-10-01,67644,11,2.6982776914359077,0.14729381043708714
2013-10-01,67644,12,2.84322958007656,0.10725596923724935
2013-10-01,67644,13,2.982488898185647,0.0835953131282499
2013-10-01,67644,14,3.1155812780624186,0.08674328193484675
2013-10-01,67644,15,3.242032352006123,0.11155458808332497
2013-10-01,67644,16,3.361379376187875,0.1450700187489068
2013-10-01,67644,17,3.4732879789460105,0.18059263385355218
2013-10-01,67644,18,3.577629871403661,0.21555702414511183
2013-10-01,67644,19,3.6744383675551164,0.24893626765710206
2013-10-01,67644,20,3.763867985567984,0.2802996347744712
2013-10-01,67644,21,3.846165591020803,0.3094821154957467
2013-10-01,67644,22,3.921649409809072,0.3364540658125382
2013-10-01,67644,23,3.9906935157073162,0.36126288443714766
2013-10-01,67644,24,4.053716195879063,0.38400386255491903
2013-10-01,67644,25,4.111171108552733,0.4048041879470581
2013-10-01,67644,26,4.163540481155388,0.42381345697308465
2013-10-01,67644,27,4.211329819916325,0.4411976726593688
2013-10-01,67644,28,4.255063753086575,0.4571352423285597
2013-10-01,67644,29,4.295282734152271,0.4718141919140042
2013-10-01,67644,30,4.332540404383387,0.48543015966341674
2013-10-01,68608,1,1.061690282729082,0.25605006354148013
2013-10-01,68608,2,1.2124248458847247,0.23328800529100427
2013-10-01,68608,3,1.3623457496148075,0.21071610836740934
2013-10-01,68608,4,1.5110462320002143,0.18843066801816474
2013-10-01,68608,5,1.6581195311218206,0.16654398077818885
2013-10-01,68608,6,1.8031588850605036,0.14519442958730314
2013-10-01,68608,7,1.9457575318971405,0.12456500602852394
2013-10-01,68608,8,2.0855087097126073,0.10491889383573279
2013-10-01,68608,9,2.22200565658778,0.08667024550568292
2013-10-01,68608,10,2.354841610603538,0.07052385634930879
2013-10-01,68608,11,2.4836098098407553,0.05770892454505597
2013-10-01,68608,12,2.6079034923803066,0.05010027982996349
2013-10-01,68608,13,2.7273158963030744,0.049327939387723355
2013-10-01,68608,14,2.8414402596899304,0.05489627425655576
2013-10-01,68608,15,2.9498698206217524,0.06448981865134944
2013-10-01,68608,16,3.0522077844440934,0.07597720630413685
2013-10-01,68608,17,3.1481674333669676,0.08807309754722494
2013-10-01,68608,18,3.237638761945918,0.10009564267340466
2013-10-01,68608,19,3.3206503363422373,0.11169007958398904
2013-10-01,68608,20,3.397334653153598,0.1226735604668172
2013-10-01,68608,21,3.4679033952503415,0.1329574653578534
2013-10-01,68608,22,3.532629435713335,0.1425079680586187
2013-10-01,68608,23,3.5918335361926226,0.15132502783012164
2013-10-01,68608,24,3.6458743705378605,0.15943055868362493
2013-10-01,68608,25,3.6951409426616815,0.16686140014102072
2013-10-01,68608,26,3.7400467540596045,0.17366493212837456
2013-10-01,68608,27,3.781025267388622,0.17989621883102594
2013-10-01,68608,28,3.818526342101384,0.1856160773923999
2013-10-01,68608,29,3.85301340750994,0.19088972953186936
2013-10-01,68608,30,3.8849612012178922,0.19578583466335825
2013-10-01,69868,1,0.13981229154621194,0.49699962488168703
2013-10-01,69868,2,0.3703281177262316,0.4537154696190652
2013-10-01,69868,3,0.5995996282643556,0.4106250981727898
2013-10-01,69868,4,0.8270047690153045,0.36786725274389437
2013-10-01,69868,5,1.0519214858338224,0.32559077104481526
2013-10-01,69868,6,1.2737277245746481,0.2839605343347289
2013-10-01,69868,7,1.491801431092515,0.2431687730849841
2013-10-01,69868,8,1.705520551242163,0.20345818479211
2013-10-01,69868,9,1.9142630308783302,0.16517361857555313
2013-10-01,69868,10,2.1174068158557526,0.1288908651959251
2013-10-01,69868,11,2.3143298520291675,0.09577924542081945
2013-10-01,69868,12,2.504410085253313,0.06870404550571678
2013-10-01,69868,13,2.687025461382925,0.054584615629478014
2013-10-01,69868,14,2.861553926272746,0.060437918223437234
2013-10-01,69868,15,3.027373425777508,0.080121187565157
2013-10-01,69868,16,3.1838771485217783,0.10460052189341922
2013-10-01,69868,17,3.330626621823149,0.129902864960628
2013-10-01,69868,18,3.4674536162100043,0.15456396942922143
2013-10-01,69868,19,3.5944018174312102,0.17799957822709522
2013-10-01,69868,20,3.71167385029981,0.19996721971005
2013-10-01,69868,21,3.8195934378606258,0.22037968892147838
2013-10-01,69868,22,3.918577880315826,0.23923076220872957
2013-10-01,69868,23,4.009117713049059,0.2565614174059014
2013-10-01,69868,24,4.091761449931674,0.2724426362206218
2013-10-01,69868,25,4.167103988088995,0.2869657856348126
2013-10-01,69868,26,4.235777688386839,0.30023680430539695
2013-10-01,69868,27,4.298445437958743,0.3123724583443053
2013-10-01,69868,28,4.355795199281403,0.32349780236792836
2013-10-01,69868,29,4.408535686988721,0.3337443852463281
2013-10-01,69868,30,4.4573929092942235,0.34324894020701013
2013-10-01,74780,1,0.49503032208155984,0.2416267006420761
2013-10-01,74780,2,0.689599563795659,0.22030982827173545
2013-10-01,74780,3,0.8831185281604278,0.19911781781525786
2013-10-01,74780,4,1.0750621640097255,0.1781262524043433
2013-10-01,74780,5,1.2649054201774244,0.15741907604004263
2013-10-01,74780,6,1.452123245497382,0.1370938386711948
2013-10-01,74780,7,1.636190588803462,0.11727161675823844
2013-10-01,74780,8,1.816582398929531,0.09811705560181007
2013-10-01,74780,9,1.9927736247094472,0.07988199869932881
2013-10-01,74780,10,2.164239214977074,0.06300793947357539
2013-10-01,74780,11,2.3304541185662786,0.048376551129226175
2013-10-01,74780,12,2.4908932843109217,0.037831495543828905
2013-10-01,74780,13,2.645031661044866,0.034280768840025864
2013-10-01,74780,14,2.792344197601975,0.03870967733277562
2013-10-01,74780,15,2.9323058428161115,0.04818826326254252
2013-10-01,74780,16,3.0644044113369757,0.05969200406954873
2013-10-01,74780,17,3.188269805810547,0.07167596818872697
2013-10-01,74780,18,3.303760030429998,0.08345451248490665
2013-10-01,74780,19,3.4109119585986463,0.09471608951929825
2013-10-01,74780,20,3.5098966178631854,0.105317122661415
2013-10-01,74780,21,3.6009872499719218,0.11519714946872778
2013-10-01,74780,22,3.684536081430287,0.12434109919354693
2013-10-01,74780,23,3.7609571536479853,0.13276091078060517
2013-10-01,74780,24,3.8307134453704976,0.14048577463407166
2013-10-01,74780,25,3.894307085603409,0.14755654885292546
2013-10-01,74780,26,3.952271825005803,0.15402235215317153
2013-10-01,74780,27,4.005167180245367,0.1599383688380479
2013-10-01,74780,28,4.053573833089756,0.16536436879514163
2013-10-01,74780,29,4.098089981377252,0.1703636713372259
2013-10-01,74780,30,4.13932841976896,0.17500239728610426
2013-10-01,80942,1,0.4736010694499731,0.03268926371549657
2013-10-01,80942,2,0.7300255387415605,0.029106634936436667
2013-10-01,80942,3,0.9850658385234209,0.025546586351944553
2013-10-01,80942,4,1.2380299993689365,0.022024743082273392
2013-10-01,80942,5,1.4882260518514803,0.018560814101561716
2013-10-01,80942,6,1.7349620265444257,0.015182728106302364
2013-10-01,80942,7,1.977545954021151,0.011936941339392989
2013-10-01,80942,8,2.215285864855034,0.00891774978424408
2013-10-01,80942,9,2.4474897896194467,0.006360547887202488
2013-10-01,80942,10,2.673465758887768,0.004885128978609795
2013-10-01,80942,11,2.8925218032333735,0.005300492420144595
2013-10-01,80942,12,3.1039659532296375,0.007160470944627125
2013-10-01,80942,13,3.307106239449937,0.009555974309196396
2013-10-01,80942,14,3.5012506924676488,0.012081711650255563
2013-10-01,80942,15,3.6857073428561455,0.014587960890059573
2013-10-01,80942,16,3.859801177157639,0.01700884387370905
2013-10-01,80942,17,4.023044440900994,0.019310977862287877
2013-10-01,80942,18,4.175249996596815,0.02147764044901435
2013-10-01,80942,19,4.316466440018997,0.0235013404397926
2013-10-01,80942,20,4.446919169835435,0.02538019129400221
2013-10-01,80942,21,4.566968293685339,0.027115989596761897
2013-10-01,80942,22,4.677078013895506,0.028713097848561527
2013-10-01,80942,23,4.777793999184241,0.03017774550442882
2013-10-01,80942,24,4.869726413203606,0.03151756570590269
2013-10-01,80942,25,4.953537016068607,0.03274127389322994
2013-10-01,80942,26,5.029929242342093,0.03385843659469166
2013-10-01,80942,27,5.09964048383023,0.03487930017697982
2013-10-01,80942,28,5.163436026005618,0.035814661010394266
2013-10-01,80942,29,5.222104238920277,0.036675765188874
2013-10-01,80942,30,5.276452729903996,0.03747422995521209
2013-10-01,90611,1,-0.15709244636041994,0.9902091438743842
2013-10-01,90611,2,0.13786047448553035,0.9010817856639836
2013-10-01,90611,3,0.43122125070906697,0.8123183046911757
2013-10-01,90611,4,0.7221939426555873,0.7242157027001284
2013-10-01,90611,5,1.0099826106704886,0.6370985979372273
2013-10-01,90611,6,1.2937913150991738,0.5513367206963733
2013-10-01,90611,7,1.5728241162870427,0.4673794076904584
2013-10-01,90611,8,1.8462850745794943,0.3858293717515072
2013-10-01,90611,9,2.113378250321928,0.3076169491252956
2013-10-01,90611,10,2.373307703859748,0.23446324574732177
2013-10-01,90611,11,2.6252774955383495,0.17026091502312213
2013-10-01,90611,12,2.868491685703138,0.12500891803669703
2013-10-01,90611,13,3.1021543346995086,0.1171033732003409
2013-10-01,90611,14,3.325469502872866,0.148181411138125
2013-10-01,90611,15,3.5376412505686066,0.19741577064608484
2013-10-01,90611,16,3.737893141779917,0.25157854312258776
2013-10-01,90611,17,3.925664135642356,0.30565487605050773
2013-10-01,90611,18,4.1007389767660944,0.35769731185565123
2013-10-01,90611,19,4.263173562567993,0.406881645521016
2013-10-01,90611,20,4.41322715845916,0.452861177298279
2013-10-01,90611,21,4.551313979199591,0.4955252547185771
2013-10-01,90611,22,4.677967974737703,0.5348953806635277
2013-10-01,90611,23,4.7938168019532155,0.5710746349290055
2013-10-01,90611,24,4.899562303193184,0.6042203673108852
2013-10-01,90611,25,4.995965669771989,0.6345281404420794
2013-10-01,90611,26,5.083836029147358,0.6622216040192983
2013-10-01,90611,27,5.164021568185534,0.6875457364645666
2013-10-01,90611,28,5.237402558516004,0.7107621234915513
2013-10-01,90611,29,5.304885824866509,0.7321455380362717
2013-10-01,90611,30,5.367400319694183,0.7519813922033071
2013-10-01,97268,1,-0.8734035843880441,0.46042042982417514
2013-10-01,97268,2,-0.5234143515222736,0.4194944097056769
2013-10-01,97268,3,-0.1753143471930837,0.37868705331048924
2013-10-01,97268,4,0.16995197174069737,0.33812604566104343
2013-10-01,97268,5,0.5114401484202611,0.29794748191607906
2013-10-01,97268,6,0.848205725986793,0.2583006594769164
2013-10-01,97268,7,1.1793042475814752,0.2193575242907489
2013-10-01,97268,8,1.5037912563454903,0.18133294163934494
2013-10-01,97268,9,1.8207222954200248,0.14453313334738685
2013-10-01,97268,10,2.1291529079462594,0.1094886597524784
2013-10-01,97268,11,2.42813863706538,0.07738930672328144
2013-10-01,97268,12,2.7167350259185694,0.05174563242086771
2013-10-01,97268,13,2.9939976176470133,0.0425382280545334
2013-10-01,97268,14,3.258981955391894,0.05582262382036821
2013-10-01,97268,15,3.510743582294394,0.07941847718733851
2013-10-01,97268,16,3.748361184398325,0.10523766867281968
2013-10-01,97268,17,3.9711690342337245,0.13078787330945163
2013-10-01,97268,18,4.178911711143833,0.15523330042663028
2013-10-01,97268,19,4.371655542642851,0.17825092371854787
2013-10-01,97268,20,4.549708171394839,0.1997173635924892
2013-10-01,97268,21,4.713561101961535,0.219604159406455
2013-10-01,97268,22,4.863847915906733,0.23793544853630327
2013-10-01,97268,23,5.001313386834319,0.2547680200155686
2013-10-01,97268,24,5.126790316345086,0.2701806784181843
2013-10-01,97268,25,5.241181929141541,0.284267984584521
2013-10-01,97268,26,5.345448330644601,0.29713627264673925
2013-10-01,97268,27,5.440595973917326,0.3089009551323948
2013-10-01,97268,28,5.527669383595833,0.3196846105374868
2013-10-01,97268,29,5.607744592051303,0.3296155756497705
2013-10-01,97268,30,5.681923888275855,0.3388268806161337
2014-04-01,60488,1,0.04424743616953002,0.22007895024442164
2014-04-01,60488,2,0.3165583928730353,0.20146647964918346
2014-04-01,60488,3,0.5873994254133929,0.18291854456890416
2014-04-01,60488,4,0.8560356941823085,0.16449116176411577
2014-04-01,60488,5,1.1217323595714732,0.14624294955484984
2014-04-01,60488,6,1.383754581972585,0.1282364207178053
2014-04-01,60488,7,1.6413675217773431,0.11054039424315802
2014-04-01,60488,8,1.893836339377442,0.09323482560819255
2014-04-01,60488,9,2.1404261951645793,0.07642137403495372
2014-04-01,60488,10,2.3804022495304533,0.06024927613106226
2014-04-01,60488,11,2.613029662866758,0.0449886056629423
2014-04-01,60488,12,2.837573595565191,0.03127811571481443
2014-04-01,60488,13,3.05329920801745,0.021064270229366345
2014-04-01,60488,14,3.259471660615233,0.0191305286548988
2014-04-01,60488,15,3.4553561137502347,0.026206916898173244
2014-04-01,60488,16,3.6402357342708176,0.03666674099604988
2014-04-01,60488,17,3.813592549430321,0.04770625021638305
2014-04-01,60488,18,3.9752278278482565,0.05848261996178046
2014-04-01,60488,19,4.125193175994625,0.068710697254024
2014-04-01,60488,20,4.263727956856365,0.0782845616847342
2014-04-01,60488,21,4.391214588133395,0.0871703698567057
2014-04-01,60488,22,4.5081460312816315,0.09536921854164679
2014-04-01,60488,23,4.615101761306461,0.10290175969310773
2014-04-01,60488,24,4.712729743857567,0.10980083482038593
2014-04-01,60488,25,4.801732737647968,0.11610751218638615
2014-04-01,60488,26,4.882857757731712,0.12186874470558921
2014-04-01,60488,27,4.956887880188697,0.12713587772310342
2014-04-01,60488,28,5.024635802885747,0.13196364010510875
2014-04-01,60488,29,5.086938738448067,0.13640942977143275
2014-04-01,60488,30,5.144654328602371,0.14053278948495398
2014-04-01,60739,1,0.14638165814362614,0.8262137522806372
2014-04-01,60739,2,0.3903892040591782,0.753206054564386
2014-04-01,60739,3,0.6330796065440238,0.6805357479039639
2014-04-01,60739,4,0.8737944036264809,0.6084446990297041
2014-04-01,60739,5,1.1118751333348538,0.5371958871307456
2014-04-01,60739,6,1.3466633336974594,0.4670863908464451
2014-04-01,60739,7,1.5775005427426012,0.3984723750954856
2014-04-01,60739,8,1.8037282984985958,0.33182089122213104
2014-04-01,60739,9,2.024688138993752,0.267827393509037
2014-04-01,60739,10,2.2397216022563797,0.20771213535001828
2014-04-01,60739,11,2.4481702263147884,0.15405086498196424
2014-04-01,60739,12,2.6493755491972912,0.11309960809578194
2014-04-01,60739,13,2.8426791089321983,0.09767043158923308
2014-04-01,60739,14,3.0274224435478203,0.11453280222862267
2014-04-01,60739,15,3.202947091072466,0.15034919267565164
2014-04-01,60739,16,3.368610724439024,0.19242861718089865
2014-04-01,60739,17,3.523949207865763,0.235378427529327
2014-04-01,60739,18,3.668784465681263,0.27709662806741236
2014-04-01,60739,19,3.803162740490858,0.316701992517289
2014-04-01,60739,20,3.927298516411279,0.35381737179904593
2014-04-01,60739,21,4.0415344634753545,0.3883055778487201
2014-04-01,60739,22,4.146312305793433,0.4201588512503843
2014-04-01,60739,23,4.242151288994469,0.4494466666265822
2014-04-01,60739,24,4.329632030582548,0.47628839183869104
2014-04-01,60739,25,4.4093842460528165,0.5008376655176537
2014-04-01,60739,26,4.4820773073332605,0.5232728030295978
2014-04-01,60739,27,4.548412899272828,0.543790544605006
2014-04-01,60739,28,4.609119249683043,0.5626017796342465
2014-04-01,60739,29,4.6649465531229435,0.5799285065052117
2014-04-01,60739,30,4.716663309896537,0.5960016035316182
2014-04-01,61271,1,0.5269176647224156,0.13890938609738313
2014-04-01,61271,2,0.7311368835678854,0.12767431195985135
2014-04-01,61271,3,0.9342537348553498,0.11652909909479929
2014-04-01,61271,4,1.1357171266544666,0.10551999774212191
2014-04-01,61271,5,1.3349759670348835,0.09469946367421206
2014-04-01,61271,6,1.5314791640662557,0.08412933861419454
2014-04-01,61271,7,1.7246756258182356,0.07388616557627174
2014-04-01,61271,8,1.9140142603604762,0.06407032186532734
2014-04-01,61271,9,2.098943975762629,0.05482200874410783
2014-04-01,61271,10,2.278913680094349,0.0463490361771856
2014-04-01,61271,11,2.453372281425289,0.038971270929375
2014-04-01,61271,12,2.6217686878250985,0.03317070010217377
2014-04-01,61271,13,2.7835518073634358,0.029565911313149527
2014-04-01,61271,14,2.9381705481099503,0.028633302519237378
2014-04-01,61271,15,3.085073818134295,0.030257718101352495
2014-04-01,61271,16,3.223724029422967,0.033734253978192914
2014-04-01,61271,17,3.353732729043378,0.03825831917157674
2014-04-01,61271,18,3.474950878676344,0.04324195040784233
2014-04-01,61271,19,3.5874171805214323,0.04832680484547862
2014-04-01,61271,20,3.6913111445139175,0.05330839525886004
2014-04-01,61271,21,3.786919564269805,0.05807370991556452
2014-04-01,61271,22,3.8746121355393743,0.06256342877575653
2014-04-01,61271,23,3.9548234347876092,0.0667505595345876
2014-04-01,61271,24,4.028039402941821,0.07062832362290644
2014-04-01,61271,25,4.094787072910071,0.07420309251071061
2014-04-01,61271,26,4.1556266675811155,0.07749011786859822
2014-04-01,61271,27,4.211145453759307,0.08051085291641187
2014-04-01,61271,28,4.2619529130664215,0.08329121165581933
2014-04-01,61271,29,4.308676911932799,0.08586040078904444
2014-04-01,61271,30,4.3519606375647095,0.08825011367127203
2014-04-01,62510,1,1.5188018833730121,0.8447272803545677
2014-04-01,62510,2,1.6777390015658322,0.7707806184973007
2014-04-01,62510,3,1.8358181832537113,0.6972326364162038
2014-04-01,62510,4,1.9926105316669713,0.6243240146659075
2014-04-01,62510,5,2.1476871500359365,0.552314278706137
2014-04-01,62510,6,2.3006191415909276,0.4814933961442263
2014-04-01,62510,7,2.4509776095622704,0.4122037749611422
2014-04-01,62510,8,2.598333657180287,0.34488508242683164
2014-04-01,62510,9,2.742258387675303,0.2801737871730095
2014-04-01,62510,10,2.8823229042776393,0.21914800165920137
2014-04-01,62510,11,3.018098310217622,0.16399754409277578
2014-04-01,62510,12,3.1491557087255715,0.11992291681223584
2014-04-01,62510,13,3.275066203031815,0.09839292577837945
2014-04-01,62510,14,3.395400896366673,0.1091788418188783
2014-04-01,62510,15,3.5097308919604693,0.14199847309080554
2014-04-01,62510,16,3.6176378026989835,0.18283814345128374
2014-04-01,62510,17,3.7188193084087877,0.22522070813803835
2014-04-01,62510,18,3.8131594174555654,0.26663751746636477
2014-04-01,62510,19,3.90068825049154,0.30605665392292325
2014-04-01,62510,20,3.9815455142101386,0.34303971545565154
2014-04-01,62510,21,4.05595441067384,0.37742250615853046
2014-04-01,62510,22,4.124202661956449,0.40918471502929493
2014-04-01,62510,23,4.186628484663483,0.438389841130189
2014-04-01,62510,24,4.243610070676371,0.46515440945677533
2014-04-01,62510,25,4.295557592417048,0.48963072797791835
2014-04-01,62510,26,4.342907052980562,0.5119964878275397
2014-04-01,62510,27,4.386115502854234,0.5324480961768975
2014-04-01,62510,28,4.425657281588989,0.5511961832310162
2014-04-01,62510,29,4.462021037029097,0.5684624493669567
2014-04-01,62510,30,4.495707340676112,0.5844773800211327
2014-04-01,64246,1,-0.32447457345700675,0.7314184428283436
2014-04-01,64246,2,-0.03674452959165642,0.666545313195046
2014-04-01,64246,3,0.24943235846585543,0.6019033752822629
2014-04-01,64246,4,0.5332796422197085,0.5376948096723018
2014-04-01,64246,5,0.8140208731740641,0.4741348274584611
2014-04-01,64246,6,1.0908796028330938,0.4114592849936441
2014-04-01,64246,7,1.3630793827009657,0.34993959076164166
2014-04-01,64246,8,1.629843764281845,0.28991440446857825
2014-04-01,64246,9,1.890396299079904,0.23186445666702626
2014-04-01,64246,10,2.143960538599306,0.1766144032407312
2014-04-01,64246,11,2.3897600343442216,0.12597599152007427
2014-04-01,64246,12,2.6270183378188166,0.0851206787937812
2014-04-01,64246,13,2.8549590005272605,0.06859547219924361
2014-04-01,64246,14,3.0728055739737203,0.08703851600595858
2014-04-01,64246,15,3.279781609662364,0.12300886430050757
2014-04-01,64246,16,3.4751296851351974,0.16310945149946784
2014-04-01,64246,17,3.6583024984293404,0.20301829572559418
2014-04-01,64246,18,3.829090065379933,0.24128452480108953
2014-04-01,64246,19,3.9875469145746516,0.27734930601194346
2014-04-01,64246,20,4.133925962471812,0.3109973137981019
2014-04-01,64246,21,4.26863128044227,0.34217413332351676
2014-04-01,64246,22,4.392183742941649,0.37091315091331045
2014-04-01,64246,23,4.505195636639345,0.3973014704303953
2014-04-01,64246,24,4.608351617000799,0.4214619484314918
2014-04-01,64246,25,4.702394235107208,0.4435427452082875
2014-04-01,64246,26,4.788112804311487,0.4637107511258405
2014-04-01,64246,27,4.866334740879019,0.4821471864177879
2014-04-01,64246,28,4.937918760139148,0.4990445093194015
2014-04-01,64246,29,5.003749480280919,0.5146041603559444
2014-04-01,64246,30,5.0647331053536835,0.5290348690119763
2014-04-01,65056,1,-1.1442780249738458,0.5275324086604632
2014-04-01,65056,2,-0.8766946374157911,0.48121208896418666
2014-04-01,65056,3,-0.6105556547828603,0.4352577703665366
2014-04-01,65056,4,-0.34658315919058996,0.3898773862845549
2014-04-01,65056,5,-0.08549923275452465,0.34531638591330927
2014-04-01,65056,6,0.17197404240979303,0.30188046286905423
2014-04-01,65056,7,0.42511458418682246,0.25997653237778967
2014-04-01,65056,8,0.673200310461024,0.22018932805494576
2014-04-01,65056,9,0.9155091391168553,0.18342738667487235
2014-04-01,65056,10,1.151318988038773,0.15119115444568876
2014-04-01,65056,11,1.3799077751112383,0.1259613523912337
2014-04-01,65056,12,1.6005534182187076,0.11123643735727815
2014-04-01,65056,13,1.81253383524564,0.10977822945021193
2014-04-01,65056,14,2.015126944076496,0.1205774743900052
2014-04-01,65056,15,2.207610662595731,0.13946005199329872
2014-04-01,65056,16,2.389280602535789,0.16239713060855812
2014-04-01,65056,17,2.5596277836342085,0.18680387502530596
2014-04-01,65056,18,2.7184569246703987,0.21123869112617316
2014-04-01,65056,19,2.8658187361784853,0.23492271295734793
2014-04-01,65056,20,3.0019484255833757,0.2574406252847841
2014-04-01,65056,21,3.1272217714613233,0.27858177149378005
2014-04-01,65056,22,3.2421231770030943,0.2982564947372676
2014-04-01,65056,23,3.3472220569939948,0.31645051819821884
2014-04-01,65056,24,3.4431551278029215,0.33319886489477896
2014-04-01,65056,25,3.5306129476040344,0.3485702095656331
2014-04-01,65056,26,3.610329562581666,0.3626570537859692
2014-04-01,65056,27,3.6830744538933526,0.37556929905855607
2014-04-01,65056,28,3.7496462102220414,0.38742988792554206
2014-04-01,65056,29,3.810867509410265,0.39837175416523984
2014-04-01,65056,30,3.8675811037340386,0.4085356326639043
2014-04-01,65129,1,1.1401945846303254,0.7542574315783661
2014-04-01,65129,2,1.2398402863232165,0.6921775047046589
2014-04-01,65129,3,1.3389481043171068,0.6304762553771671
2014-04-01,65129,4,1.4372491415786603,0.5693541788170523
2014-04-01,65129,5,1.534474501074543,0.5090251975284676
2014-04-01,65129,6,1.6303552857714274,0.4497240453951943
2014-04-01,65129,7,1.7246225986359793,0.3917193351035485
2014-04-01,65129,8,1.8170075426348717,0.3353379804646239
2014-04-01,65129,9,1.9072412207347709,0.2810138317516532
2014-04-01,65129,10,1.9950547359023456,0.2293917748342085
2014-04-01,65129,11,2.0801791911042677,0.18156781308358427
2014-04-01,65129,12,2.162345689307203,0.13966977768551425
2014-04-01,65129,13,2.2412853334778218,0.10811536662236142
2014-04-01,65129,14,2.3167292265827926,0.09438887368608982
2014-04-01,65129,15,2.3884084715887846,0.10260048158194789
2014-04-01,65129,16,2.456060760495942,0.12596912434915591
2014-04-01,65129,17,2.519496553528035,0.15572014650978508
2014-04-01,65129,18,2.578643129674872,0.18710511564926394
2014-04-01,65129,19,2.6335193730936606,0.21803145450687633
2014-04-01,65129,20,2.684212872962159,0.24757589623369047
2014-04-01,65129,21,2.7308635659193836,0.27533069906190155
2014-04-01,65129,22,2.7736518394560794,0.3011365666389948
2014-04-01,65129,23,2.8127897386336156,0.3249661419280702
2014-04-01,65129,24,2.848514371031567,0.3468684687906018
2014-04-01,65129,25,2.8810828944445612,0.36694017160993764
2014-04-01,65129,26,2.910768661219994,0.38530933226271225
2014-04-01,65129,27,2.937858219377836,0.4021258658756803
2014-04-01,65129,28,2.962648956324694,0.4175554493277414
2014-04-01,65129,29,2.985447230058476,0.43177550831629496
2014-04-01,65129,30,3.006566874119685,0.44497246029000204
2014-04-01,65935,1,0.19966820427073706,0.12696107304267293
2014-04-01,65935,2,0.4198179227686432,0.11595662147428373
2014-04-01,65935,3,0.6387792814787274,0.10501996396250149
2014-04-01,65935,4,0.8559581995205633,0.0941919977313045
2014-04-01,65935,5,1.0707605960137205,0.08351863997137338
2014-04-01,65935,6,1.28259239007777,0.07305384829140278
2014-04-01,65935,7,1.4908595008322814,0.06286518293799924
2014-04-01,65935,8,1.6949678473968242,0.053044643524371216
2014-04-01,65935,9,1.8943233488909714,0.04373107993035758
2014-04-01,65935,10,2.0883319244342897,0.03515898098066838
2014-04-01,65935,11,2.2763994931463527,0.027764686935517566
2014-04-01,65935,12,2.45793197414673,0.022370481959288886
2014-04-01,65935,13,2.6323352865549894,0.020170035303455954
2014-04-01,65935,14,2.7990153494907046,0.021688419342933845
2014-04-01,65935,15,2.9573780820734434,0.025884620798939488
2014-04-01,65935,16,3.1068439607377467,0.031360375526513884
2014-04-01,65935,17,3.2469942305581867,0.037258648674143684
2014-04-01,65935,18,3.3776682272045417,0.04315777824876774
2014-04-01,65935,19,3.498907671913374,0.048854746807413287
2014-04-01,65935,20,3.6109060776260313,0.0542510518669265
2014-04-01,65935,21,3.713972609827464,0.05930113105414692
2014-04-01,65935,22,3.8085058030719314,0.06398843648243492
2014-04-01,65935,23,3.8949741337691126,0.0683135674212546
2014-04-01,65935,24,3.9739014495713416,0.07228794489529196
2014-04-01,65935,25,4.0458558955680255,0.07593020659663871
2014-04-01,65935,26,4.111441395875378,0.07926402626122696
2014-04-01,65935,27,4.171291028136104,0.08231672466999553
2014-04-01,65935,28,4.226061817718445,0.08511834483361486
2014-04-01,65935,29,4.276430608940355,0.08770101281272114
2014-04-01,65935,30,4.323090762021325,0.09009848213580926
2014-04-01,66168,1,0.9308668408433964,1.0416654772676694
2014-04-01,66168,2,1.0960006665353448,0.952274480153565
2014-04-01,66168,3,1.2602431061315083,0.8633260082786166
2014-04-01,66168,4,1.4231485408537776,0.7750989864261901
2014-04-01,66168,5,1.584271351924062,0.6878891315707105
2014-04-01,66168,6,1.7431659205642607,0.60201865697662
2014-04-01,66168,7,1.8993866279962746,0.5178544081959175
2014-04-01,66168,8,2.0524878554420054,0.4358442042933456
2014-04-01,66168,9,2.2020239841233553,0.35659614921409655
2014-04-01,66168,10,2.347549395262225,0.2810708915653267
2014-04-01,66168,11,2.4886184700805165,0.21110949026383802
2014-04-01,66168,12,2.624785589800128,0.15105778613266957
2014-04-01,66168,13,2.7556051356429667,0.11223419323065917
2014-04-01,66168,14,2.8806314888309292,0.11242832400523912
2014-04-01,66168,15,2.9994190305859183,0.14696830410419984
2014-04-01,66168,16,3.1115330615401757,0.19507845273988147
2014-04-01,66168,17,3.2166594745336528,0.2461034667232361
2014-04-01,66168,18,3.3146777556012017,0.2962252582731447
2014-04-01,66168,19,3.405619199751754,0.3439911397968087
2014-04-01,66168,20,3.489628960622316,0.38881466420426103
2014-04-01,66168,21,3.566938942571655,0.4304823832081251
2014-04-01,66168,22,3.6378480855033266,0.4689671840030098
2014-04-01,66168,23,3.702707792554726,0.5043469470297971
2014-04-01,66168,24,3.761911000712101,0.5367645545461246
2014-04-01,66168,25,3.8158838743730334,0.5664061566356398
2014-04-01,66168,26,3.8650794157054054,0.593488343126043
2014-04-01,66168,27,3.9099724948739984,0.6182500429463762
2014-04-01,66168,28,3.951055945180508,0.6409471204239555
2014-04-01,66168,29,3.9888374660777632,0.6618486082336533
2014-04-01,66168,30,4.023837145560459,0.6812339879691206
2014-04-01,66869,1,0.4700251406698805,0.1375888158850006
